season,year,month,hour,holiday,weekday,workingday,weather,temp,humidity,windspeed,count
2,1,3,19,0,2,1,1,0.42,0.17,0.0,6.0330862217988015
2,1,3,20,0,2,1,1,0.42,0.17,0.0896,5.683579767338681
2,1,3,21,0,2,1,1,0.36,0.37,0.1642,5.3981627015177525
2,1,3,22,0,2,1,1,0.36,0.37,0.1343,4.897839799950911
2,1,3,23,0,2,1,1,0.36,0.37,0.19399999999999998,4.1588830833596715
2,1,3,0,0,3,1,1,0.36,0.4,0.2836,3.4011973816621555
2,1,3,1,0,3,1,1,0.36,0.46,0.2985,2.0794415416798357
2,1,3,2,0,3,1,1,0.34,0.49,0.2985,1.0986122886681098
2,1,3,3,0,3,1,1,0.34,0.42,0.3284,1.6094379124341003
2,1,3,4,0,3,1,1,0.36,0.43,0.2985,0.0
2,1,3,5,0,3,1,1,0.36,0.43,0.2985,3.6888794541139363
2,1,3,6,0,3,1,1,0.36,0.46,0.3582,4.74493212836325
2,1,3,7,0,3,1,1,0.36,0.46,0.3284,5.8805329864007
2,1,3,8,0,3,1,1,0.38,0.46,0.3582,6.489204931325317
2,1,3,9,0,3,1,1,0.4,0.43,0.4478,5.749392985908253
2,1,3,10,0,3,1,1,0.46,0.41,0.4179,5.153291594497779
2,1,3,11,0,3,1,1,0.5,0.42,0.3881,5.402677381872279
2,1,3,12,0,3,1,2,0.54,0.39,0.3582,5.5909869805108565
2,1,3,13,0,3,1,1,0.56,0.43,0.3284,5.60947179518496
2,1,3,14,0,3,1,1,0.62,0.38,0.3582,5.3981627015177525
2,1,3,15,0,3,1,2,0.62,0.41,0.2985,5.293304824724492
2,1,3,16,0,3,1,3,0.62,0.43,0.0896,5.3981627015177525
2,1,3,17,0,3,1,1,0.6,0.6,0.2239,6.403574197934815
2,1,3,18,0,3,1,1,0.6,0.6,0.2239,6.46302945692067
2,1,3,19,0,3,1,1,0.6,0.56,0.19399999999999998,6.1224928095143865
2,1,3,20,0,3,1,1,0.6,0.56,0.2985,5.8916442118257715
2,1,3,21,0,3,1,1,0.58,0.6,0.2537,5.564520407322694
2,1,3,22,0,3,1,1,0.56,0.64,0.1343,5.147494476813453
2,1,3,23,0,3,1,1,0.54,0.68,0.1343,4.532599493153256
2,1,3,0,0,4,1,1,0.54,0.68,0.19399999999999998,3.871201010907891
2,1,3,1,0,4,1,1,0.56,0.6,0.1343,3.4965075614664802
2,1,3,2,0,4,1,1,0.6,0.28,0.2985,1.791759469228055
2,1,3,3,0,4,1,1,0.58,0.28,0.2537,1.6094379124341003
2,1,3,4,0,4,1,1,0.52,0.36,0.2537,2.1972245773362196
2,1,3,5,0,4,1,1,0.5,0.45,0.2239,3.4657359027997265
2,1,3,6,0,4,1,1,0.46,0.59,0.2537,4.762173934797756
2,1,3,7,0,4,1,1,0.46,0.51,0.3582,5.905361848054571
2,1,3,8,0,4,1,1,0.46,0.47,0.4179,6.483107351457199
2,1,3,9,0,4,1,1,0.48,0.48,0.4179,5.771441123130016
2,1,3,10,0,4,1,1,0.46,0.47,0.4478,5.111987788356544
2,1,3,11,0,4,1,1,0.5,0.45,0.4179,5.393627546352362
2,1,3,12,0,4,1,1,0.5,0.42,0.4925,5.676753802268282
2,1,3,13,0,4,1,1,0.46,0.44,0.3284,5.60947179518496
2,1,3,14,0,4,1,1,0.5,0.42,0.3582,5.472270673671475
2,1,3,15,0,4,1,1,0.52,0.39,0.3582,5.726847747587197
2,1,3,16,0,4,1,1,0.52,0.36,0.3284,5.961005339623274
2,1,3,17,0,4,1,1,0.52,0.38,0.3881,6.555356891810665
2,1,3,18,0,4,1,1,0.5,0.39,0.2985,6.523562306149512
2,1,3,19,0,4,1,1,0.48,0.39,0.2836,6.148468295917647
2,1,3,20,0,4,1,1,0.46,0.38,0.2985,5.814130531825066
2,1,3,21,0,4,1,1,0.44,0.44,0.2836,5.4116460518550396
2,1,3,22,0,4,1,1,0.42,0.44,0.2836,5.0238805208462765
2,1,3,23,0,4,1,1,0.42,0.47,0.2985,4.543294782270004
2,1,3,0,0,5,1,1,0.4,0.47,0.2985,4.07753744390572
2,1,3,1,0,5,1,1,0.38,0.5,0.2836,3.295836866004329
2,1,3,2,0,5,1,1,0.36,0.53,0.2985,1.9459101490553132
2,1,3,3,0,5,1,1,0.34,0.61,0.1343,1.9459101490553132
2,1,3,4,0,5,1,1,0.34,0.53,0.0896,0.6931471805599453
2,1,3,5,0,5,1,1,0.32,0.61,0.0896,3.258096538021482
2,1,3,6,0,5,1,1,0.32,0.57,0.1343,4.454347296253507
2,1,3,7,0,5,1,1,0.32,0.57,0.1642,5.666426688112432
2,1,3,8,0,5,1,1,0.32,0.66,0.1642,6.385194398997726
2,1,3,9,0,5,1,1,0.34,0.57,0.1642,5.771441123130016
2,1,3,10,0,5,1,2,0.36,0.57,0.1045,5.231108616854587
2,1,3,11,0,5,1,2,0.36,0.53,0.0,5.303304908059076
2,1,3,12,0,5,1,2,0.38,0.54,0.0,5.598421958998375
2,1,3,13,0,5,1,3,0.4,0.5,0.0,5.488937726156687
2,1,3,14,0,5,1,3,0.4,0.54,0.0,5.43372200355424
2,1,3,15,0,5,1,3,0.42,0.54,0.0,5.634789603169249
2,1,3,16,0,5,1,3,0.4,0.62,0.2836,5.905361848054571
2,1,3,17,0,5,1,2,0.4,0.62,0.2239,6.406879986069314
2,1,3,18,0,5,1,1,0.42,0.54,0.19399999999999998,6.327936783729195
2,1,3,19,0,5,1,1,0.4,0.62,0.2239,5.978885764901122
2,1,3,20,0,5,1,1,0.4,0.62,0.1642,5.342334251964811
2,1,3,21,0,5,1,1,0.38,0.66,0.1343,5.393627546352362
2,1,3,22,0,5,1,1,0.36,0.71,0.1642,5.030437921392435
2,1,3,23,0,5,1,1,0.36,0.71,0.0,4.812184355372417
2,1,3,0,0,6,0,1,0.38,0.82,0.19399999999999998,4.5217885770490405
2,1,3,1,0,6,0,2,0.4,0.76,0.19399999999999998,4.406719247264253
2,1,3,2,0,6,0,2,0.42,0.77,0.2537,4.23410650459726
2,1,3,3,0,6,0,1,0.4,0.82,0.2537,3.4339872044851463
2,1,3,4,0,6,0,1,0.42,0.77,0.4179,2.0794415416798357
2,1,3,5,0,6,0,1,0.4,0.82,0.2239,1.6094379124341003
2,1,3,6,0,6,0,2,0.36,0.87,0.1642,3.1354942159291497
2,1,3,7,0,6,0,2,0.36,0.87,0.1642,3.784189633918261
2,1,3,8,0,6,0,2,0.36,0.87,0.19399999999999998,4.976733742420574
2,1,3,9,0,6,0,2,0.4,0.76,0.19399999999999998,5.407171771460119
2,1,3,10,0,6,0,2,0.4,0.76,0.1343,5.746203190540153
2,1,3,11,0,6,0,1,0.46,0.72,0.1343,6.137727054086234
2,1,3,12,0,6,0,1,0.48,0.67,0.0,6.431331081933479
2,1,3,13,0,6,0,1,0.54,0.6,0.1343,6.45833828334479
2,1,3,14,0,6,0,2,0.5,0.63,0.2537,6.311734809152915
2,1,3,15,0,6,0,2,0.52,0.59,0.2836,6.405228458030842
2,1,3,16,0,6,0,2,0.5,0.63,0.2985,6.282266746896006
2,1,3,17,0,6,0,1,0.48,0.67,0.4179,6.297109319933935
2,1,3,18,0,6,0,2,0.44,0.72,0.4627,5.831882477283517
2,1,3,19,0,6,0,1,0.42,0.71,0.4478,5.648974238161206
2,1,3,20,0,6,0,2,0.4,0.71,0.3284,5.337538079701318
2,1,3,21,0,6,0,2,0.4,0.71,0.3284,4.962844630259907
2,1,3,22,0,6,0,2,0.38,0.71,0.2537,5.049856007249537
2,1,3,23,0,6,0,2,0.36,0.76,0.2836,4.718498871295094
2,1,4,0,0,0,0,2,0.36,0.76,0.2537,4.204692619390966
2,1,4,1,0,0,0,2,0.36,0.76,0.1642,4.127134385045092
2,1,4,2,0,0,0,2,0.36,0.76,0.1642,4.394449154672439
2,1,4,3,0,0,0,2,0.34,0.81,0.1343,3.2188758248682006
2,1,4,4,0,0,0,2,0.34,0.81,0.0896,2.4849066497880004
2,1,4,5,0,0,0,2,0.34,0.81,0.0896,2.8903717578961645
2,1,4,6,0,0,0,2,0.36,0.76,0.1343,4.574710978503383
2,1,4,7,0,0,0,2,0.36,0.71,0.1343,4.430816798843313
2,1,4,8,0,0,0,2,0.36,0.76,0.0896,4.8283137373023015
2,1,4,9,0,0,0,2,0.36,0.81,0.1343,5.616771097666572
2,1,4,10,0,0,0,2,0.4,0.71,0.1045,5.886104031450156
2,1,4,11,0,0,0,2,0.4,0.71,0.19399999999999998,6.111467339502679
2,1,4,12,0,0,0,2,0.42,0.67,0.2239,6.09807428216624
2,1,4,13,0,0,0,2,0.44,0.62,0.19399999999999998,6.139884552226255
2,1,4,14,0,0,0,2,0.48,0.55,0.2239,6.329720905522696
2,1,4,15,0,0,0,1,0.5,0.55,0.2537,6.35088571671474
2,1,4,16,0,0,0,1,0.52,0.52,0.2537,6.236369590203704
2,1,4,17,0,0,0,1,0.52,0.55,0.2836,6.318968113746434
2,1,4,18,0,0,0,1,0.52,0.52,0.2985,6.068425588244111
2,1,4,19,0,0,0,1,0.52,0.55,0.2239,5.846438775057725
2,1,4,20,0,0,0,2,0.5,0.59,0.2239,5.44673737166631
2,1,4,21,0,0,0,2,0.5,0.59,0.1642,4.897839799950911
2,1,4,22,0,0,0,3,0.5,0.63,0.1045,4.219507705176107
2,1,4,23,0,0,0,3,0.46,0.72,0.0,4.143134726391533
2,1,4,0,0,1,1,3,0.44,0.82,0.1045,2.833213344056216
2,1,4,1,0,1,1,3,0.42,0.88,0.0896,1.6094379124341003
2,1,4,2,0,1,1,3,0.44,0.94,0.1343,1.6094379124341003
2,1,4,4,0,1,1,1,0.4,0.76,0.4925,1.3862943611198906
2,1,4,5,0,1,1,1,0.4,0.76,0.4925,3.1780538303479458
2,1,4,6,0,1,1,1,0.36,0.71,0.4627,4.700480365792417
2,1,4,7,0,1,1,1,0.34,0.66,0.3881,5.723585101952381
2,1,4,8,0,1,1,1,0.36,0.57,0.3284,6.3784261836515865
2,1,4,9,0,1,1,1,0.38,0.54,0.3582,5.75890177387728
2,1,4,10,0,1,1,1,0.4,0.5,0.5224,5.318119993844216
2,1,4,11,0,1,1,1,0.42,0.47,0.4478,5.342334251964811
2,1,4,12,0,1,1,1,0.44,0.44,0.4478,5.638354669333745
2,1,4,13,0,1,1,1,0.46,0.36,0.2985,5.638354669333745
2,1,4,14,0,1,1,1,0.46,0.31,0.4179,5.5909869805108565
2,1,4,15,0,1,1,1,0.48,0.33,0.4179,5.780743515792329
2,1,4,16,0,1,1,1,0.5,0.34,0.3284,5.978885764901122
2,1,4,17,0,1,1,1,0.5,0.29,0.2836,6.591673732008658
2,1,4,18,0,1,1,1,0.5,0.27,0.2537,6.42648845745769
2,1,4,19,0,1,1,1,0.5,0.27,0.2537,6.202535517187923
2,1,4,20,0,1,1,1,0.46,0.31,0.1642,5.796057750765372
2,1,4,21,0,1,1,1,0.46,0.28,0.1343,5.472270673671475
2,1,4,22,0,1,1,1,0.42,0.44,0.19399999999999998,4.812184355372417
2,1,4,23,0,1,1,1,0.44,0.35,0.1642,4.189654742026425
2,1,4,0,0,2,1,1,0.4,0.43,0.1343,3.4965075614664802
2,1,4,1,0,2,1,1,0.38,0.46,0.2239,2.3978952727983707
2,1,4,2,0,2,1,1,0.36,0.53,0.1642,1.6094379124341003
2,1,4,3,0,2,1,1,0.38,0.46,0.0,1.0986122886681098
2,1,4,4,0,2,1,1,0.32,0.66,0.0896,0.0
2,1,4,5,0,2,1,1,0.32,0.66,0.0896,3.295836866004329
2,1,4,6,0,2,1,1,0.3,0.61,0.0896,4.605170185988092
2,1,4,7,0,2,1,1,0.32,0.66,0.0896,5.831882477283517
2,1,4,8,0,2,1,1,0.34,0.57,0.0,6.403574197934815
2,1,4,9,0,2,1,1,0.42,0.38,0.0896,6.0112671744041615
2,1,4,10,0,2,1,1,0.44,0.33,0.0,5.389071729816501
2,1,4,11,0,2,1,1,0.48,0.23,0.0,5.552959584921617
2,1,4,12,0,2,1,1,0.52,0.25,0.0,5.802118375377063
2,1,4,13,0,2,1,1,0.56,0.19,0.2537,5.84354441703136
2,1,4,14,0,2,1,1,0.56,0.21,0.2239,5.739792912179234
2,1,4,15,0,2,1,1,0.6,0.2,0.19399999999999998,5.755742213586912
2,1,4,16,0,2,1,1,0.62,0.21,0.1642,6.184148890937483
2,1,4,17,0,2,1,1,0.62,0.17,0.19399999999999998,6.6293632534374485
2,1,4,18,0,2,1,1,0.6,0.26,0.1642,6.684611727667927
2,1,4,19,0,2,1,1,0.56,0.26,0.1045,6.324358962381311
2,1,4,20,0,2,1,1,0.56,0.24,0.1343,5.937536205082426
2,1,4,21,0,2,1,1,0.54,0.45,0.0,5.493061443340548
2,1,4,22,0,2,1,1,0.5,0.51,0.0,5.062595033026967
2,1,4,23,0,2,1,1,0.5,0.59,0.0,4.3694478524670215
2,1,4,0,0,3,1,1,0.48,0.48,0.0,3.713572066704308
2,1,4,1,0,3,1,1,0.46,0.59,0.0,2.3978952727983707
2,1,4,2,0,3,1,1,0.46,0.51,0.0,1.6094379124341003
2,1,4,3,0,3,1,1,0.44,0.58,0.0896,1.0986122886681098
2,1,4,4,0,3,1,1,0.42,0.67,0.0896,0.0
2,1,4,5,0,3,1,1,0.42,0.67,0.0896,3.295836866004329
2,1,4,6,0,3,1,2,0.42,0.58,0.0,4.836281906951478
2,1,4,7,0,3,1,2,0.44,0.62,0.0,5.902633333401366
2,1,4,8,0,3,1,2,0.44,0.72,0.1045,6.52795791762255
2,1,4,9,0,3,1,2,0.48,0.55,0.1343,5.8944028342648505
2,1,4,10,0,3,1,2,0.54,0.45,0.1343,5.117993812416755
2,1,4,11,0,3,1,2,0.6,0.43,0.3582,5.3612921657094255
2,1,4,12,0,3,1,2,0.6,0.46,0.4179,5.645446897643238
2,1,4,13,0,3,1,2,0.6,0.46,0.2537,5.5254529391317835
2,1,4,14,0,3,1,2,0.62,0.46,0.19399999999999998,5.552959584921617
2,1,4,15,0,3,1,2,0.64,0.44,0.2836,5.5909869805108565
2,1,4,16,0,3,1,2,0.64,0.44,0.2836,5.966146739123692
2,1,4,17,0,3,1,1,0.66,0.41,0.2985,6.612041034833092
2,1,4,18,0,3,1,1,0.66,0.41,0.2537,6.63200177739563
2,1,4,19,0,3,1,1,0.66,0.39,0.2239,6.202535517187923
2,1,4,20,0,3,1,1,0.64,0.27,0.2239,5.918893854273146
2,1,4,21,0,3,1,1,0.6,0.23,0.3284,5.697093486505405
2,1,4,22,0,3,1,1,0.56,0.22,0.1642,5.198497031265826
2,1,4,23,0,3,1,1,0.52,0.23,0.4179,4.875197323201151
2,1,4,0,0,4,1,1,0.52,0.23,0.4179,3.8066624897703196
2,1,4,1,0,4,1,1,0.48,0.27,0.3284,2.5649493574615367
2,1,4,2,0,4,1,1,0.46,0.33,0.4478,2.8903717578961645
2,1,4,3,0,4,1,1,0.42,0.41,0.2985,1.6094379124341003
2,1,4,4,0,4,1,1,0.38,0.43,0.2836,0.0
2,1,4,5,0,4,1,1,0.38,0.43,0.2836,3.367295829986474
2,1,4,6,0,4,1,1,0.36,0.46,0.3284,4.836281906951478
2,1,4,7,0,4,1,1,0.34,0.49,0.19399999999999998,5.869296913133774
2,1,4,8,0,4,1,1,0.36,0.46,0.2239,6.45833828334479
2,1,4,9,0,4,1,1,0.4,0.37,0.2537,5.860786223465865
2,1,4,10,0,4,1,1,0.42,0.35,0.2836,5.5053315359323625
2,1,4,11,0,4,1,2,0.42,0.38,0.2239,5.5909869805108565
2,1,4,12,0,4,1,1,0.44,0.33,0.0,5.62040086571715
2,1,4,13,0,4,1,1,0.46,0.31,0.0,5.673323267171493
2,1,4,14,0,4,1,1,0.46,0.33,0.1642,5.659482215759621
2,1,4,15,0,4,1,1,0.5,0.31,0.1045,5.594711379601839
2,1,4,16,0,4,1,1,0.5,0.31,0.19399999999999998,5.996452088619021
2,1,4,17,0,4,1,1,0.5,0.31,0.1642,6.71174039505618
2,1,4,18,0,4,1,1,0.5,0.31,0.1045,6.548219102762372
2,1,4,19,0,4,1,1,0.48,0.31,0.2537,6.18826412308259
2,1,4,20,0,4,1,1,0.44,0.41,0.19399999999999998,5.7430031878094825
2,1,4,21,0,4,1,1,0.42,0.47,0.19399999999999998,5.455321115357702
2,1,4,22,0,4,1,1,0.4,0.47,0.19399999999999998,5.003946305945459
2,1,4,23,0,4,1,1,0.4,0.5,0.1343,4.912654885736052
2,1,4,0,0,5,1,1,0.4,0.43,0.0,4.110873864173311
2,1,4,1,0,5,1,1,0.36,0.62,0.1343,3.6375861597263857
2,1,4,2,0,5,1,1,0.36,0.5,0.3881,2.3978952727983707
2,1,4,3,0,5,1,1,0.34,0.53,0.3284,2.0794415416798357
2,1,4,4,0,5,1,1,0.34,0.49,0.2537,1.6094379124341003
2,1,4,5,0,5,1,1,0.32,0.53,0.3284,3.1354942159291497
2,1,4,6,0,5,1,1,0.3,0.49,0.3881,4.382026634673881
2,1,4,7,0,5,1,1,0.3,0.49,0.2836,5.5053315359323625
2,1,4,8,0,5,1,1,0.3,0.49,0.3284,6.230481447578482
2,1,4,9,0,5,1,1,0.34,0.42,0.3284,5.929589143389895
2,1,4,10,0,5,1,1,0.36,0.4,0.3284,5.472270673671475
2,1,4,11,0,5,1,1,0.4,0.37,0.2985,5.673323267171493
2,1,4,12,0,5,1,1,0.42,0.35,0.2985,5.820082930352362
2,1,4,13,0,5,1,1,0.44,0.33,0.3284,6.018593214496234
2,1,4,14,0,5,1,1,0.48,0.29,0.3881,6.194405391104672
2,1,4,15,0,5,1,1,0.5,0.27,0.2836,6.285998094508865
2,1,4,16,0,5,1,1,0.5,0.22,0.4179,6.284134161070802
2,1,4,17,0,5,1,1,0.52,0.23,0.4179,6.484635235635252
2,1,4,18,0,5,1,1,0.5,0.22,0.4627,6.182084906716632
2,1,4,19,0,5,1,1,0.48,0.23,0.2985,6.021023349349527
2,1,4,20,0,5,1,1,0.46,0.24,0.2836,5.529429087511423
2,1,4,21,0,5,1,1,0.44,0.26,0.1343,5.247024072160486
2,1,4,22,0,5,1,1,0.4,0.35,0.2239,5.062595033026967
2,1,4,23,0,5,1,1,0.42,0.3,0.2836,4.727387818712341
2,1,4,0,0,6,0,1,0.42,0.26,0.2985,4.543294782270004
2,1,4,1,0,6,0,1,0.4,0.28,0.2537,4.23410650459726
2,1,4,2,0,6,0,1,0.36,0.29,0.3582,3.58351893845611
2,1,4,3,0,6,0,1,0.36,0.32,0.2537,3.332204510175204
2,1,4,4,0,6,0,1,0.32,0.36,0.1642,1.9459101490553132
2,1,4,5,0,6,0,1,0.32,0.33,0.1642,0.6931471805599453
2,1,4,6,0,6,0,1,0.32,0.36,0.19399999999999998,2.9444389791664403
2,1,4,7,0,6,0,1,0.32,0.33,0.2836,3.9889840465642745
2,1,4,8,0,6,0,1,0.34,0.34,0.2537,4.812184355372417
2,1,4,9,0,6,0,1,0.4,0.3,0.2537,5.62040086571715
2,1,4,10,0,6,0,1,0.42,0.28,0.2537,5.8944028342648505
2,1,4,11,0,6,0,1,0.44,0.24,0.2985,6.20455776256869
2,1,4,12,0,6,0,1,0.46,0.23,0.3881,6.380122536899765
2,1,4,13,0,6,0,1,0.5,0.22,0.19399999999999998,6.466144724237619
2,1,4,14,0,6,0,1,0.5,0.22,0.2985,6.359573868672378
2,1,4,15,0,6,0,1,0.52,0.19,0.4179,6.439350371100098
2,1,4,16,0,6,0,1,0.54,0.19,0.3881,6.421622267806518
2,1,4,17,0,6,0,1,0.54,0.19,0.4179,6.340359303727752
2,1,4,18,0,6,0,1,0.54,0.18,0.2985,6.248042874508429
2,1,4,19,0,6,0,1,0.54,0.16,0.3284,6.023447592961033
2,1,4,20,0,6,0,1,0.5,0.2,0.2239,5.337538079701318
2,1,4,21,0,6,0,1,0.5,0.2,0.19399999999999998,5.455321115357702
2,1,4,22,0,6,0,1,0.48,0.2,0.19399999999999998,5.204006687076795
2,1,4,23,0,6,0,1,0.46,0.23,0.2239,4.770684624465665
2,1,4,0,0,0,0,1,0.44,0.24,0.2239,4.442651256490317
2,1,4,1,0,0,0,1,0.44,0.24,0.2239,4.1588830833596715
2,1,4,2,0,0,0,1,0.44,0.24,0.2239,3.4657359027997265
2,1,4,3,0,0,0,1,0.42,0.26,0.1343,3.258096538021482
2,1,4,4,0,0,0,1,0.4,0.4,0.0,1.9459101490553132
2,1,4,5,0,0,0,1,0.38,0.46,0.0,2.4849066497880004
2,1,4,6,0,0,0,1,0.36,0.37,0.0,3.332204510175204
2,1,4,7,0,0,0,1,0.38,0.27,0.1642,3.6109179126442243
2,1,4,8,0,0,0,1,0.4,0.3,0.19399999999999998,4.430816798843313
2,1,4,9,0,0,0,1,0.44,0.26,0.2239,5.187385805840755
2,1,4,10,0,0,0,1,0.5,0.25,0.2239,5.700443573390687
2,1,4,11,0,0,0,1,0.5,0.25,0.2836,6.0014148779611505
2,1,4,12,0,0,0,1,0.54,0.24,0.2537,6.124683390894205
2,1,4,13,0,0,0,1,0.58,0.23,0.1642,6.180016653652572
2,1,4,14,0,0,0,1,0.6,0.18,0.4478,6.220590170099739
2,1,4,15,0,0,0,1,0.62,0.17,0.3582,6.186208623900494
2,1,4,16,0,0,0,1,0.64,0.19,0.3284,6.16541785423142
2,1,4,17,0,0,0,1,0.62,0.22,0.2985,6.018593214496234
2,1,4,18,0,0,0,1,0.62,0.25,0.3284,5.736572297479192
2,1,4,19,0,0,0,1,0.6,0.23,0.3881,5.62040086571715
2,1,4,20,0,0,0,1,0.56,0.28,0.4179,5.351858133476067
2,1,4,21,0,0,0,1,0.52,0.34,0.2239,4.867534450455582
2,1,4,22,0,0,0,1,0.5,0.36,0.2239,4.770684624465665
2,1,4,23,0,0,0,1,0.5,0.39,0.2537,3.9318256327243257
2,1,4,0,0,1,1,1,0.48,0.39,0.2836,3.6109179126442243
2,1,4,1,0,1,1,1,0.46,0.41,0.1343,2.772588722239781
2,1,4,2,0,1,1,1,0.46,0.31,0.19399999999999998,1.791759469228055
2,1,4,3,0,1,1,1,0.44,0.3,0.1642,1.0986122886681098
2,1,4,4,0,1,1,1,0.44,0.24,0.19399999999999998,1.6094379124341003
2,1,4,5,0,1,1,1,0.44,0.24,0.19399999999999998,3.4657359027997265
2,1,4,6,0,1,1,1,0.42,0.26,0.2239,4.709530201312334
2,1,4,7,0,1,1,1,0.42,0.28,0.19399999999999998,5.802118375377063
2,1,4,8,0,1,1,1,0.44,0.3,0.19399999999999998,6.424869023905388
2,1,4,9,0,1,1,1,0.46,0.31,0.3582,5.655991810819852
2,1,4,10,0,1,1,1,0.5,0.27,0.4925,5.181783550292085
2,1,4,11,0,1,1,1,0.52,0.27,0.4179,5.407171771460119
2,1,4,12,0,1,1,1,0.54,0.28,0.7164,5.634789603169249
2,1,4,13,0,1,1,1,0.54,0.28,0.5821,5.638354669333745
2,1,4,14,0,1,1,1,0.56,0.28,0.5522,5.384495062789089
2,1,4,15,0,1,1,1,0.58,0.28,0.5522,5.541263545158426
2,1,4,16,0,1,1,1,0.56,0.3,0.4179,5.968707559985366
2,1,4,17,0,1,1,1,0.54,0.32,0.4179,6.448889394146858
2,1,4,18,0,1,1,1,0.54,0.34,0.2985,6.470799503782602
2,1,4,19,0,1,1,1,0.52,0.34,0.3582,6.042632833682381
2,1,4,20,0,1,1,1,0.5,0.36,0.4478,5.62040086571715
2,1,4,21,0,1,1,3,0.48,0.41,0.4179,5.10594547390058
2,1,4,22,0,1,1,2,0.46,0.41,0.4925,4.68213122712422
2,1,4,23,0,1,1,1,0.44,0.44,0.2985,4.204692619390966
2,1,4,0,0,2,1,2,0.44,0.47,0.2836,3.258096538021482
2,1,4,1,0,2,1,1,0.42,0.5,0.2239,2.1972245773362196
2,1,4,2,0,2,1,1,0.36,0.71,0.1343,0.6931471805599453
2,1,4,3,0,2,1,1,0.36,0.71,0.1343,0.6931471805599453
2,1,4,4,0,2,1,1,0.34,0.71,0.1343,0.6931471805599453
2,1,4,5,0,2,1,1,0.34,0.71,0.1343,3.1780538303479458
2,1,4,6,0,2,1,1,0.34,0.71,0.1045,4.634728988229636
2,1,4,7,0,2,1,1,0.34,0.71,0.1045,5.950642552587727
2,1,4,8,0,2,1,1,0.38,0.62,0.1343,6.539585955617669
2,1,4,9,0,2,1,1,0.42,0.67,0.19399999999999998,5.765191102784844
2,1,4,10,0,2,1,1,0.46,0.47,0.1642,5.198497031265826
2,1,4,11,0,2,1,1,0.5,0.36,0.0,5.476463551931511
2,1,4,12,0,2,1,1,0.54,0.22,0.2836,5.556828061699537
2,1,4,13,0,2,1,1,0.52,0.23,0.1642,5.645446897643238
2,1,4,14,0,2,1,1,0.54,0.24,0.19399999999999998,5.4116460518550396
2,1,4,15,0,2,1,1,0.56,0.21,0.2985,5.313205979041787
2,1,4,16,0,2,1,1,0.58,0.21,0.2537,5.8916442118257715
2,1,4,17,0,2,1,1,0.56,0.21,0.5224,6.612041034833092
2,1,4,18,0,2,1,1,0.54,0.22,0.4179,6.556778356158042
2,1,4,19,0,2,1,1,0.52,0.2,0.3582,6.171700597410915
2,1,4,20,0,2,1,1,0.46,0.28,0.3881,5.641907070938114
2,1,4,21,0,2,1,1,0.44,0.3,0.4478,5.327876168789581
2,1,4,22,0,2,1,1,0.4,0.37,0.4925,4.844187086458591
2,1,4,23,0,2,1,1,0.36,0.4,0.4179,4.127134385045092
2,1,4,0,0,3,1,1,0.34,0.36,0.4179,3.4011973816621555
2,1,4,1,0,3,1,1,0.34,0.39,0.2836,2.4849066497880004
2,1,4,2,0,3,1,1,0.32,0.45,0.2836,0.6931471805599453
2,1,4,3,0,3,1,1,0.3,0.49,0.2239,0.6931471805599453
2,1,4,5,0,3,1,1,0.28,0.56,0.19399999999999998,3.295836866004329
2,1,4,6,0,3,1,1,0.28,0.56,0.1045,4.663439094112067
2,1,4,7,0,3,1,1,0.28,0.52,0.1343,5.771441123130016
2,1,4,8,0,3,1,1,0.3,0.49,0.2239,6.38856140554563
2,1,4,9,0,3,1,2,0.32,0.49,0.2985,5.71042701737487
2,1,4,10,0,3,1,2,0.34,0.49,0.3284,5.030437921392435
2,1,4,11,0,3,1,2,0.38,0.43,0.3284,5.19295685089021
2,1,4,12,0,3,1,2,0.36,0.46,0.3881,5.204006687076795
2,1,4,13,0,3,1,2,0.4,0.4,0.3582,5.093750200806762
2,1,4,14,0,3,1,1,0.36,0.57,0.19399999999999998,4.90527477843843
2,1,4,15,0,3,1,3,0.38,0.46,0.2239,5.308267697401205
2,1,4,16,0,3,1,1,0.44,0.33,0.2985,5.726847747587197
2,1,4,17,0,3,1,1,0.42,0.35,0.3881,6.361302477572996
2,1,4,18,0,3,1,3,0.4,0.43,0.4179,6.371611847231857
2,1,4,19,0,3,1,1,0.4,0.4,0.3582,5.950642552587727
2,1,4,20,0,3,1,1,0.36,0.46,0.3284,5.459585514144159
2,1,4,21,0,3,1,1,0.34,0.57,0.3881,5.10594547390058
2,1,4,22,0,3,1,1,0.34,0.57,0.3284,4.897839799950911
2,1,4,23,0,3,1,1,0.34,0.57,0.2985,4.110873864173311
2,1,4,0,0,4,1,1,0.32,0.66,0.2836,3.1354942159291497
2,1,4,1,0,4,1,1,0.32,0.66,0.2239,2.1972245773362196
2,1,4,2,0,4,1,1,0.32,0.61,0.2836,1.3862943611198906
2,1,4,3,0,4,1,1,0.32,0.61,0.2537,1.6094379124341003
2,1,4,4,0,4,1,1,0.3,0.61,0.2239,0.0
2,1,4,5,0,4,1,1,0.3,0.61,0.2239,3.044522437723423
2,1,4,6,0,4,1,1,0.3,0.65,0.2537,4.564348191467836
2,1,4,7,0,4,1,1,0.3,0.65,0.3284,5.723585101952381
2,1,4,8,0,4,1,1,0.32,0.66,0.3284,6.436150368369428
